path,case_number,stain,width,height
/content/Patches_Apr27/case_15_unmatched_11_melan_patch0.png,15,melan,184,184
/content/Patches_Apr27/case_87_match_1_melan_patch227.png,87,melan,156,156
/content/Patches_Apr27/case_12_match_1_melan_patch28.png,12,melan,103,103
/content/Patches_Apr27/case_15_unmatched_11_melan_patch62.png,15,melan,283,284
/content/Patches_Apr27/case_104_match_9_melan_patch99.png,104,melan,759,759
/content/Patches_Apr27/case_15_unmatched_10_melan_patch119.png,15,melan,216,216
/content/Patches_Apr27/case_22_match_2_melan_patch84.png,22,melan,187,187
/content/Patches_Apr27/case_42_match_1_melan_patch72.png,42,melan,335,335
/content/Patches_Apr27/case_86_match_2_melan_patch23.png,86,melan,172,172
/content/Patches_Apr27/case_26_unmatched_2_melan_patch112.png,26,melan,67,68
/content/Patches_Apr27/case_51_match_2_melan_patch15.png,51,melan,344,344
/content/Patches_Apr27/case_22_match_1_melan_patch2.png,22,melan,59,60
/content/Patches_Apr27/case_28_unmatched_1_melan_patch102.png,28,melan,152,152
/content/Patches_Apr27/case_79_match_1_melan_patch40.png,79,melan,291,291
/content/Patches_Apr27/case_069_match_4_melan_patch18.png,69,melan,56,55
/content/Patches_Apr27/case_40_match_1_melan_patch114.png,40,melan,732,416
/content/Patches_Apr27/case_057_match_3_melan_patch182.png,57,melan,196,195
/content/Patches_Apr27/case_80_match_1_melan_patch134.png,80,melan,303,304
/content/Patches_Apr27/case_038_match_24_melan_patch19.png,38,melan,259,260
/content/Patches_Apr27/case_038_match_22_melan_patch29.png,38,melan,456,456
/content/Patches_Apr27/case_2_unmatched_1_melan_patch29.png,2,melan,152,151
/content/Patches_Apr27/case_3_match_1_melan_patch31.png,3,melan,256,256
/content/Patches_Apr27/case_28_match_1_melan_patch20.png,28,melan,164,163
/content/Patches_Apr27/case_38_match_28_melan_patch6.png,38,melan,2051,2051
/content/Patches_Apr27/case_065_match_6_melan_patch73.png,65,melan,127,127
/content/Patches_Apr27/case_94_match_1_melan_patch58.png,94,melan,108,107
/content/Patches_Apr27/case_50_match_3_melan_patch153.png,50,melan,92,92
/content/Patches_Apr27/case_073_unmatched_3_melan_patch56.png,73,melan,399,399
/content/Patches_Apr27/case_18_unmatched_4_melan_patch53.png,18,melan,160,159
/content/Patches_Apr27/case_50_match_2_melan_patch141.png,50,melan,211,212
/content/Patches_Apr27/case_15_match_2_melan_patch44.png,15,melan,255,255
/content/Patches_Apr27/case_15_match_1_melan_patch224.png,15,melan,115,115
/content/Patches_Apr27/case_064_match_1_melan_patch80.png,64,melan,108,107
/content/Patches_Apr27/case_34_match_1_melan_patch31.png,34,melan,404,403
/content/Patches_Apr27/case_25_match_2_melan_patch6.png,25,melan,212,211
/content/Patches_Apr27/case_40_match_3_melan_patch48.png,40,melan,272,272
/content/Patches_Apr27/case_87_match_1_melan_patch313.png,87,melan,172,171
/content/Patches_Apr27/case_2_match_1_melan_patch24.png,2,melan,118,120
/content/Patches_Apr27/case_97_match_1_melan_patch20.png,97,melan,168,168
/content/Patches_Apr27/case_83_match_1_melan_patch100.png,83,melan,327,327
/content/Patches_Apr27/case_073_match_1_melan_patch236.png,73,melan,206,207
/content/Patches_Apr27/case_92_match_1_melan_patch32.png,92,melan,132,132
/content/Patches_Apr27/case_78_match_1_melan_patch95.png,78,melan,144,144
/content/Patches_Apr27/case_78_match_1_melan_patch104.png,78,melan,116,115
/content/Patches_Apr27/case_21_match_1_melan_patch34.png,21,melan,323,324
/content/Patches_Apr27/case_32_match_1_melan_patch10.png,32,melan,87,88
/content/Patches_Apr27/case_22_match_2_melan_patch200.png,22,melan,107,107
/content/Patches_Apr27/case_059_match_1_melan_patch50.png,59,melan,2051,2051
/content/Patches_Apr27/case_87_match_1_melan_patch346.png,87,melan,95,96
/content/Patches_Apr27/case_48_match_1_melan_patch57.png,48,melan,247,247
/content/Patches_Apr27/case_38_match_9_melan_patch5.png,38,melan,835,835
/content/Patches_Apr27/case_19_unmatched_1_melan_patch54.png,19,melan,295,295
/content/Patches_Apr27/case_14_match_1_melan_patch16.png,14,melan,184,183
/content/Patches_Apr27/case_073_match_1_melan_patch353.png,73,melan,200,199
/content/Patches_Apr27/case_50_match_2_melan_patch220.png,50,melan,144,143
/content/Patches_Apr27/case_86_match_1_melan_patch175.png,86,melan,296,295
/content/Patches_Apr27/case_18_match_1_melan_patch111.png,18,melan,204,204
/content/Patches_Apr27/case_98_match_1_melan_patch245.png,98,melan,360,360
/content/Patches_Apr27/case_064_match_1_melan_patch151.png,64,melan,324,323
/content/Patches_Apr27/case_80_match_1_melan_patch29.png,80,melan,252,252
/content/Patches_Apr27/case_055_match_1_melan_patch80.png,55,melan,156,156
/content/Patches_Apr27/case_83_match_1_melan_patch204.png,83,melan,252,252
/content/Patches_Apr27/case_47_match_1_melan_patch133.png,47,melan,124,124
/content/Patches_Apr27/case_80_match_1_melan_patch73.png,80,melan,384,384
/content/Patches_Apr27/case_85_match_1_melan_patch88.png,85,melan,260,260
/content/Patches_Apr27/case_34_unmatched_1_melan_patch43.png,34,melan,676,676
/content/Patches_Apr27/case_073_unmatched_3_melan_patch66.png,73,melan,388,387
/content/Patches_Apr27/case_21_unmatched_4_melan_patch90.png,21,melan,235,235
/content/Patches_Apr27/case_83_match_1_melan_patch202.png,83,melan,172,171
/content/Patches_Apr27/case_2_match_1_melan_patch38.png,2,melan,152,151
/content/Patches_Apr27/case_97_match_3_melan_patch47.png,97,melan,236,236
/content/Patches_Apr27/case_44_match_1_melan_patch114.png,44,melan,136,135
/content/Patches_Apr27/case_075_match_1_melan_patch67.png,75,melan,196,195
/content/Patches_Apr27/case_93_match_1_melan_patch108.png,93,melan,155,155
/content/Patches_Apr27/case_19_unmatched_2_melan_patch97.png,19,melan,448,447
/content/Patches_Apr27/case_038_match_11_melan_patch22.png,38,melan,2052,2051
/content/Patches_Apr27/case_18_match_1_melan_patch43.png,18,melan,319,319
/content/Patches_Apr27/case_40_match_2_melan_patch12.png,40,melan,559,559
/content/Patches_Apr27/case_40_match_1_melan_patch120.png,40,melan,174,173
/content/Patches_Apr27/case_98_match_1_melan_patch125.png,98,melan,188,187
/content/Patches_Apr27/case_27_unmatched_9_melan_patch26.png,27,melan,60,59
/content/Patches_Apr27/case_15_match_1_melan_patch106.png,15,melan,152,152
/content/Patches_Apr27/case_065_match_8_melan_patch31.png,65,melan,232,232
/content/Patches_Apr27/case_44_match_2_melan_patch136.png,44,melan,136,136
/content/Patches_Apr27/case_22_unmatched_12_melan_patch47.png,22,melan,111,111
/content/Patches_Apr27/case_82_match_1_melan_patch197.png,82,melan,276,275
/content/Patches_Apr27/case_038_match_22_melan_patch30.png,38,melan,379,379
/content/Patches_Apr27/case_15_match_1_melan_patch22.png,15,melan,136,136
/content/Patches_Apr27/case_066_match_4_melan_patch65.png,66,melan,131,132
/content/Patches_Apr27/case_82_match_1_melan_patch192.png,82,melan,128,128
/content/Patches_Apr27/case_059_match_1_melan_patch102.png,59,melan,1911,1911
/content/Patches_Apr27/case_50_match_3_melan_patch312.png,50,melan,192,192
/content/Patches_Apr27/case_96_match_1_melan_patch25.png,96,melan,184,184
/content/Patches_Apr27/case_87_match_1_melan_patch70.png,87,melan,95,95
/content/Patches_Apr27/case_073_match_1_melan_patch271.png,73,melan,139,138
/content/Patches_Apr27/case_24_match_2_melan_patch46.png,24,melan,68,66
/content/Patches_Apr27/case_87_match_1_melan_patch173.png,87,melan,156,156
/content/Patches_Apr27/case_26_unmatched_2_melan_patch24.png,26,melan,191,191
/content/Patches_Apr27/case_27_unmatched_8_melan_patch47.png,27,melan,98,100
/content/Patches_Apr27/case_073_unmatched_3_melan_patch60.png,73,melan,223,223
/content/Patches_Apr27/case_5_match_1_melan_patch100.png,5,melan,75,75
/content/Patches_Apr27/case_96_match_1_melan_patch52.png,96,melan,179,180
/content/Patches_Apr27/case_072_match_1_melan_patch10.png,72,melan,416,416
/content/Patches_Apr27/case_87_match_1_melan_patch300.png,87,melan,220,220
/content/Patches_Apr27/case_058_match_1_melan_patch280.png,58,melan,124,123
/content/Patches_Apr27/case_44_match_1_melan_patch19.png,44,melan,119,119
/content/Patches_Apr27/case_15_match_1_melan_patch201.png,15,melan,92,91
/content/Patches_Apr27/case_27_unmatched_8_melan_patch57.png,27,melan,108,107
/content/Patches_Apr27/case_2_unmatched_1_melan_patch41.png,2,melan,68,68
/content/Patches_Apr27/case_97_match_2_melan_patch80.png,97,melan,300,299
/content/Patches_Apr27/case_100_match_1_melan_patch103.png,100,melan,228,228
/content/Patches_Apr27/case_2_unmatched_1_melan_patch84.png,2,melan,92,92
/content/Patches_Apr27/case_057_match_2_melan_patch90.png,57,melan,280,280
/content/Patches_Apr27/case_19_unmatched_1_melan_patch135.png,19,melan,107,108
/content/Patches_Apr27/case_91_match_2_melan_patch62.png,91,melan,207,207
/content/Patches_Apr27/case_065_match_9_melan_patch88.png,65,melan,227,227
/content/Patches_Apr27/case_79_match_2_melan_patch86.png,79,melan,135,135
/content/Patches_Apr27/case_50_match_3_melan_patch229.png,50,melan,175,175
/content/Patches_Apr27/case_22_unmatched_12_melan_patch51.png,22,melan,100,100
/content/Patches_Apr27/case_44_match_2_melan_patch82.png,44,melan,188,187
/content/Patches_Apr27/case_15_match_2_melan_patch28.png,15,melan,228,228
/content/Patches_Apr27/case_44_match_1_melan_patch34.png,44,melan,99,99
/content/Patches_Apr27/case_79_match_3_melan_patch121.png,79,melan,215,216
/content/Patches_Apr27/case_100_match_1_melan_patch163.png,100,melan,184,183
/content/Patches_Apr27/case_82_match_1_melan_patch291.png,82,melan,197,197
/content/Patches_Apr27/case_056_match_2_melan_patch76.png,56,melan,232,231
/content/Patches_Apr27/case_24_unmatched_9_melan_patch20.png,24,melan,96,96
/content/Patches_Apr27/case_26_match_2_melan_patch43.png,26,melan,167,168
/content/Patches_Apr27/case_073_match_1_melan_patch276.png,73,melan,168,167
/content/Patches_Apr27/case_25_match_1_melan_patch15.png,25,melan,207,207
/content/Patches_Apr27/case_22_match_1_melan_patch93.png,22,melan,96,96
/content/Patches_Apr27/case_057_match_2_melan_patch139.png,57,melan,352,351
/content/Patches_Apr27/case_93_match_1_melan_patch100.png,93,melan,112,111
/content/Patches_Apr27/case_79_match_3_melan_patch11.png,79,melan,251,251
/content/Patches_Apr27/case_064_match_1_melan_patch37.png,64,melan,124,124
/content/Patches_Apr27/case_065_match_5_melan_patch19.png,65,melan,172,172
/content/Patches_Apr27/case_43_match_1_melan_patch65.png,43,melan,340,340
/content/Patches_Apr27/case_91_match_1_melan_patch28.png,91,melan,2052,2051
/content/Patches_Apr27/case_057_match_2_melan_patch40.png,57,melan,348,347
/content/Patches_Apr27/case_4_unmatched_1_melan_patch131.png,4,melan,116,116
/content/Patches_Apr27/case_065_match_7_melan_patch0.png,65,melan,456,455
/content/Patches_Apr27/case_82_match_1_melan_patch38.png,82,melan,188,188
/content/Patches_Apr27/case_064_match_1_melan_patch163.png,64,melan,184,185
/content/Patches_Apr27/case_15_unmatched_10_melan_patch17.png,15,melan,168,167
/content/Patches_Apr27/case_073_match_1_melan_patch241.png,73,melan,272,272
/content/Patches_Apr27/case_24_unmatched_9_melan_patch105.png,24,melan,96,96
/content/Patches_Apr27/case_12_unmatched_1_melan_patch7.png,12,melan,63,63
/content/Patches_Apr27/case_26_unmatched_2_melan_patch9.png,26,melan,179,179
/content/Patches_Apr27/case_24_match_1_melan_patch63.png,24,melan,100,100
/content/Patches_Apr27/case_34_unmatched_1_melan_patch7.png,34,melan,440,440
/content/Patches_Apr27/case_94_match_1_melan_patch71.png,94,melan,360,360
/content/Patches_Apr27/case_87_match_1_melan_patch184.png,87,melan,155,155
/content/Patches_Apr27/case_94_match_1_melan_patch96.png,94,melan,235,235
/content/Patches_Apr27/case_7_match_1_melan_patch69.png,7,melan,140,140
/content/Patches_Apr27/case_19_unmatched_1_melan_patch78.png,19,melan,167,167
/content/Patches_Apr27/case_4_match_1_melan_patch37.png,4,melan,92,92
/content/Patches_Apr27/case_79_match_3_melan_patch113.png,79,melan,179,179
/content/Patches_Apr27/case_97_match_4_melan_patch98.png,97,melan,237,236
/content/Patches_Apr27/case_058_match_1_melan_patch247.png,58,melan,64,64
/content/Patches_Apr27/case_18_match_1_melan_patch109.png,18,melan,227,227
/content/Patches_Apr27/case_064_match_1_melan_patch329.png,64,melan,93,93
/content/Patches_Apr27/case_43_match_1_melan_patch90.png,43,melan,284,283
/content/Patches_Apr27/case_24_match_1_melan_patch53.png,24,melan,84,83
/content/Patches_Apr27/case_44_match_2_melan_patch26.png,44,melan,340,339
/content/Patches_Apr27/case_50_match_3_melan_patch95.png,50,melan,236,236
/content/Patches_Apr27/case_26_unmatched_2_melan_patch56.png,26,melan,136,136
/content/Patches_Apr27/case_15_match_2_melan_patch106.png,15,melan,268,268
/content/Patches_Apr27/case_073_match_1_melan_patch304.png,73,melan,299,299
/content/Patches_Apr27/case_51_match_2_melan_patch50.png,51,melan,344,344
/content/Patches_Apr27/case_038_match_24_melan_patch8.png,38,melan,236,236
/content/Patches_Apr27/case_26_unmatched_2_melan_patch84.png,26,melan,148,147
/content/Patches_Apr27/case_97_match_2_melan_patch55.png,97,melan,252,251
/content/Patches_Apr27/case_79_match_2_melan_patch10.png,79,melan,220,220
/content/Patches_Apr27/case_27_unmatched_9_melan_patch30.png,27,melan,68,67
/content/Patches_Apr27/case_065_match_3_melan_patch57.png,65,melan,180,179
/content/Patches_Apr27/case_3_match_1_melan_patch94.png,3,melan,96,95
/content/Patches_Apr27/case_79_match_3_melan_patch76.png,79,melan,192,192
/content/Patches_Apr27/case_055_match_1_melan_patch111.png,55,melan,158,160
/content/Patches_Apr27/case_44_match_2_melan_patch78.png,44,melan,314,315
/content/Patches_Apr27/case_79_match_2_melan_patch114.png,79,melan,240,239
/content/Patches_Apr27/case_4_unmatched_1_melan_patch5.png,4,melan,76,76
/content/Patches_Apr27/case_14_match_1_melan_patch40.png,14,melan,203,203
/content/Patches_Apr27/case_4_match_1_melan_patch75.png,4,melan,80,80
/content/Patches_Apr27/case_40_match_1_melan_patch9.png,40,melan,150,151
/content/Patches_Apr27/case_5_match_1_melan_patch3.png,5,melan,88,88
/content/Patches_Apr27/case_073_match_1_melan_patch345.png,73,melan,192,193
/content/Patches_Apr27/case_25_match_1_melan_patch27.png,25,melan,147,147
/content/Patches_Apr27/case_065_match_10_melan_patch88.png,65,melan,183,184
/content/Patches_Apr27/case_075_match_1_melan_patch81.png,75,melan,167,168
/content/Patches_Apr27/case_5_match_1_melan_patch15.png,5,melan,72,71
/content/Patches_Apr27/case_14_match_1_melan_patch52.png,14,melan,227,228
/content/Patches_Apr27/case_84_match_1_melan_patch148.png,84,melan,588,587
/content/Patches_Apr27/case_30_match_1_melan_patch93.png,30,melan,104,103
/content/Patches_Apr27/case_24_unmatched_10_melan_patch83.png,24,melan,144,144
/content/Patches_Apr27/case_3_unmatched_1_melan_patch56.png,3,melan,84,84
/content/Patches_Apr27/case_15_match_2_melan_patch86.png,15,melan,272,272
/content/Patches_Apr27/case_4_unmatched_1_melan_patch93.png,4,melan,101,101
/content/Patches_Apr27/case_50_match_3_melan_patch62.png,50,melan,148,148
/content/Patches_Apr27/case_055_match_1_melan_patch29.png,55,melan,159,160
/content/Patches_Apr27/case_44_match_2_melan_patch45.png,44,melan,495,496
/content/Patches_Apr27/case_38_match_1_melan_patch18.png,38,melan,168,168
/content/Patches_Apr27/case_51_match_1_melan_patch117.png,51,melan,272,272
/content/Patches_Apr27/case_054_match_1_melan_patch88.png,54,melan,236,236
/content/Patches_Apr27/case_50_match_1_melan_patch11.png,50,melan,199,199
/content/Patches_Apr27/case_51_match_1_melan_patch6.png,51,melan,270,269
/content/Patches_Apr27/case_51_match_1_melan_patch155.png,51,melan,304,303
/content/Patches_Apr27/case_87_match_1_melan_patch25.png,87,melan,127,127
/content/Patches_Apr27/case_27_match_1_melan_patch47.png,27,melan,111,111
/content/Patches_Apr27/case_40_match_4_melan_patch83.png,40,melan,108,107
/content/Patches_Apr27/case_15_unmatched_11_melan_patch29.png,15,melan,112,112
/content/Patches_Apr27/case_15_unmatched_11_melan_patch46.png,15,melan,199,200
/content/Patches_Apr27/case_40_match_4_melan_patch18.png,40,melan,227,228
/content/Patches_Apr27/case_073_unmatched_4_melan_patch116.png,73,melan,235,235
/content/Patches_Apr27/case_48_match_1_melan_patch6.png,48,melan,248,248
/content/Patches_Apr27/case_073_match_1_melan_patch78.png,73,melan,144,144
/content/Patches_Apr27/case_50_match_3_melan_patch13.png,50,melan,191,192
/content/Patches_Apr27/case_065_match_9_melan_patch27.png,65,melan,176,176
/content/Patches_Apr27/case_072_unmatched_5_melan_patch32.png,72,melan,292,292
/content/Patches_Apr27/case_15_match_1_melan_patch310.png,15,melan,100,99
/content/Patches_Apr27/case_18_unmatched_4_melan_patch91.png,18,melan,164,164
/content/Patches_Apr27/case_48_match_2_melan_patch145.png,48,melan,279,280
/content/Patches_Apr27/case_84_match_1_melan_patch94.png,84,melan,323,323
/content/Patches_Apr27/case_064_match_1_melan_patch206.png,64,melan,239,239
/content/Patches_Apr27/case_18_match_1_melan_patch71.png,18,melan,99,100
/content/Patches_Apr27/case_40_match_4_melan_patch26.png,40,melan,241,239
/content/Patches_Apr27/case_038_match_22_melan_patch14.png,38,melan,243,243
/content/Patches_Apr27/case_064_match_2_melan_patch66.png,64,melan,315,316
/content/Patches_Apr27/case_47_match_1_melan_patch84.png,47,melan,67,67
/content/Patches_Apr27/case_15_unmatched_10_melan_patch6.png,15,melan,211,211
/content/Patches_Apr27/case_15_match_2_melan_patch120.png,15,melan,188,188
/content/Patches_Apr27/case_97_match_3_melan_patch45.png,97,melan,220,220
/content/Patches_Apr27/case_21_unmatched_4_melan_patch9.png,21,melan,439,439
/content/Patches_Apr27/case_26_unmatched_2_melan_patch100.png,26,melan,111,112
/content/Patches_Apr27/case_91_match_2_melan_patch5.png,91,melan,2051,2052
/content/Patches_Apr27/case_066_match_1_melan_patch0.png,66,melan,336,335
/content/Patches_Apr27/case_34_unmatched_1_melan_patch27.png,34,melan,500,500
/content/Patches_Apr27/case_47_match_1_melan_patch174.png,47,melan,89,88
/content/Patches_Apr27/case_11_match_1_melan_patch46.png,11,melan,108,108
/content/Patches_Apr27/case_18_match_1_melan_patch13.png,18,melan,259,259
/content/Patches_Apr27/case_40_match_4_melan_patch55.png,40,melan,172,171
/content/Patches_Apr27/case_12_unmatched_1_melan_patch76.png,12,melan,76,76
/content/Patches_Apr27/case_86_match_2_melan_patch156.png,86,melan,116,117
/content/Patches_Apr27/case_055_match_1_melan_patch101.png,55,melan,159,159
/content/Patches_Apr27/case_055_match_2_melan_patch147.png,55,melan,120,120
/content/Patches_Apr27/case_86_match_1_melan_patch161.png,86,melan,208,208
/content/Patches_Apr27/case_072_unmatched_5_melan_patch10.png,72,melan,428,428
/content/Patches_Apr27/case_059_match_1_melan_patch114.png,59,melan,180,179
/content/Patches_Apr27/case_50_match_3_melan_patch98.png,50,melan,52,51
/content/Patches_Apr27/case_100_match_1_melan_patch93.png,100,melan,104,104
/content/Patches_Apr27/case_83_match_1_melan_patch143.png,83,melan,196,196
/content/Patches_Apr27/case_058_match_1_melan_patch83.png,58,melan,200,199
/content/Patches_Apr27/case_82_match_1_melan_patch195.png,82,melan,192,192
/content/Patches_Apr27/case_51_match_1_melan_patch20.png,51,melan,428,427
/content/Patches_Apr27/case_064_match_1_melan_patch283.png,64,melan,92,91
/content/Patches_Apr27/case_91_match_2_melan_patch13.png,91,melan,2050,2052
/content/Patches_Apr27/case_054_match_1_melan_patch93.png,54,melan,228,228
/content/Patches_Apr27/case_24_match_1_melan_patch29.png,24,melan,104,104
/content/Patches_Apr27/case_065_match_1_melan_patch76.png,65,melan,79,79
/content/Patches_Apr27/case_94_match_1_melan_patch77.png,94,melan,476,476
/content/Patches_Apr27/case_79_match_3_melan_patch47.png,79,melan,139,139
/content/Patches_Apr27/case_28_match_1_melan_patch76.png,28,melan,132,131
/content/Patches_Apr27/case_073_match_1_melan_patch220.png,73,melan,244,243
/content/Patches_Apr27/case_19_unmatched_2_melan_patch104.png,19,melan,172,172
/content/Patches_Apr27/case_21_unmatched_4_melan_patch24.png,21,melan,263,263
/content/Patches_Apr27/case_79_match_3_melan_patch96.png,79,melan,96,95
/content/Patches_Apr27/case_40_match_4_melan_patch52.png,40,melan,123,123
/content/Patches_Apr27/case_38_match_25_melan_patch2.png,38,melan,444,444
/content/Patches_Apr27/case_18_match_1_melan_patch52.png,18,melan,160,159
/content/Patches_Apr27/case_25_match_1_melan_patch24.png,25,melan,100,100
/content/Patches_Apr27/case_79_match_1_melan_patch52.png,79,melan,120,120
/content/Patches_Apr27/case_058_match_1_melan_patch211.png,58,melan,68,68
/content/Patches_Apr27/case_50_match_3_melan_patch332.png,50,melan,88,88
/content/Patches_Apr27/case_40_match_3_melan_patch32.png,40,melan,178,179
/content/Patches_Apr27/case_065_match_4_melan_patch17.png,65,melan,231,231
/content/Patches_Apr27/case_82_match_1_melan_patch230.png,82,melan,132,132
/content/Patches_Apr27/case_19_unmatched_1_melan_patch162.png,19,melan,180,180
/content/Patches_Apr27/case_99_match_1_melan_patch20.png,99,melan,252,252
/content/Patches_Apr27/case_065_match_8_melan_patch40.png,65,melan,595,595
/content/Patches_Apr27/case_87_match_1_melan_patch87.png,87,melan,132,131
/content/Patches_Apr27/case_26_unmatched_2_melan_patch101.png,26,melan,112,112
/content/Patches_Apr27/case_50_match_2_melan_patch311.png,50,melan,111,111
/content/Patches_Apr27/case_50_match_3_melan_patch309.png,50,melan,204,204
/content/Patches_Apr27/case_065_match_10_melan_patch117.png,65,melan,335,336
/content/Patches_Apr27/case_15_unmatched_10_melan_patch128.png,15,melan,150,151
/content/Patches_Apr27/case_40_match_1_melan_patch87.png,40,melan,328,328
/content/Patches_Apr27/case_36_match_2_melan_patch16.png,36,melan,111,111
/content/Patches_Apr27/case_053_match_1_melan_patch119.png,53,melan,262,261
/content/Patches_Apr27/case_075_match_1_melan_patch4.png,75,melan,80,80
/content/Patches_Apr27/case_065_match_10_melan_patch86.png,65,melan,164,164
/content/Patches_Apr27/case_97_match_2_melan_patch50.png,97,melan,311,311
/content/Patches_Apr27/case_24_match_1_melan_patch124.png,24,melan,116,116
/content/Patches_Apr27/case_070_match_5_melan_patch58.png,70,melan,312,312
/content/Patches_Apr27/case_19_match_2_melan_patch90.png,19,melan,267,267
/content/Patches_Apr27/case_2_unmatched_1_melan_patch48.png,2,melan,84,84
/content/Patches_Apr27/case_24_unmatched_10_melan_patch74.png,24,melan,93,93
/content/Patches_Apr27/case_94_match_1_melan_patch85.png,94,melan,200,200
/content/Patches_Apr27/case_22_match_1_melan_patch1.png,22,melan,60,59
/content/Patches_Apr27/case_95_match_1_melan_patch82.png,95,melan,160,159
/content/Patches_Apr27/case_91_match_1_melan_patch12.png,91,melan,2051,2051
/content/Patches_Apr27/case_14_match_3_melan_patch3.png,14,melan,476,476
/content/Patches_Apr27/case_98_match_1_melan_patch15.png,98,melan,128,128
/content/Patches_Apr27/case_50_match_3_melan_patch222.png,50,melan,56,56
/content/Patches_Apr27/case_44_match_1_melan_patch111.png,44,melan,103,103
/content/Patches_Apr27/case_21_match_1_melan_patch47.png,21,melan,117,116
/content/Patches_Apr27/case_80_match_1_melan_patch107.png,80,melan,288,288
/content/Patches_Apr27/case_19_unmatched_1_melan_patch113.png,19,melan,264,264
/content/Patches_Apr27/case_065_match_9_melan_patch103.png,65,melan,168,168
/content/Patches_Apr27/case_26_match_1_melan_patch0.png,26,melan,179,179
/content/Patches_Apr27/case_12_match_1_melan_patch19.png,12,melan,67,67
/content/Patches_Apr27/case_93_match_1_melan_patch84.png,93,melan,179,179
/content/Patches_Apr27/case_50_match_2_melan_patch16.png,50,melan,52,51
/content/Patches_Apr27/case_26_match_2_melan_patch71.png,26,melan,116,116
/content/Patches_Apr27/case_057_match_3_melan_patch87.png,57,melan,251,251
/content/Patches_Apr27/case_054_match_2_melan_patch23.png,54,melan,176,175
/content/Patches_Apr27/case_26_match_1_melan_patch40.png,26,melan,161,160
/content/Patches_Apr27/case_48_match_2_melan_patch21.png,48,melan,280,279
/content/Patches_Apr27/case_79_match_3_melan_patch133.png,79,melan,112,112
/content/Patches_Apr27/case_065_match_4_melan_patch9.png,65,melan,203,203
/content/Patches_Apr27/case_15_match_1_melan_patch119.png,15,melan,200,200
/content/Patches_Apr27/case_064_match_1_melan_patch261.png,64,melan,156,156
/content/Patches_Apr27/case_15_match_1_melan_patch368.png,15,melan,107,107
/content/Patches_Apr27/case_96_match_1_melan_patch13.png,96,melan,152,151
/content/Patches_Apr27/case_85_match_1_melan_patch131.png,85,melan,207,208
/content/Patches_Apr27/case_86_match_2_melan_patch44.png,86,melan,139,139
/content/Patches_Apr27/case_14_match_1_melan_patch57.png,14,melan,284,284
/content/Patches_Apr27/case_47_match_1_melan_patch14.png,47,melan,76,75
/content/Patches_Apr27/case_18_match_1_melan_patch61.png,18,melan,148,147
/content/Patches_Apr27/case_24_unmatched_9_melan_patch91.png,24,melan,116,116
/content/Patches_Apr27/case_93_match_1_melan_patch165.png,93,melan,244,244
/content/Patches_Apr27/case_064_match_2_melan_patch20.png,64,melan,383,384
/content/Patches_Apr27/case_27_unmatched_9_melan_patch56.png,27,melan,107,107
/content/Patches_Apr27/case_43_match_1_melan_patch33.png,43,melan,199,199
/content/Patches_Apr27/case_065_match_6_melan_patch151.png,65,melan,188,188
/content/Patches_Apr27/case_055_match_2_melan_patch9.png,55,melan,104,104
/content/Patches_Apr27/case_86_match_2_melan_patch109.png,86,melan,147,148
/content/Patches_Apr27/case_075_match_1_melan_patch52.png,75,melan,191,192
/content/Patches_Apr27/case_19_unmatched_1_melan_patch43.png,19,melan,248,248
/content/Patches_Apr27/case_21_unmatched_4_melan_patch54.png,21,melan,428,428
/content/Patches_Apr27/case_065_match_6_melan_patch147.png,65,melan,243,244
/content/Patches_Apr27/case_14_match_1_melan_patch4.png,14,melan,124,124
/content/Patches_Apr27/case_24_match_2_melan_patch11.png,24,melan,74,75
/content/Patches_Apr27/case_066_match_3_melan_patch80.png,66,melan,63,62
/content/Patches_Apr27/case_064_match_4_melan_patch36.png,64,melan,223,223
/content/Patches_Apr27/case_19_unmatched_1_melan_patch90.png,19,melan,148,147
/content/Patches_Apr27/case_070_match_6_melan_patch27.png,70,melan,1036,1036
/content/Patches_Apr27/case_36_match_2_melan_patch37.png,36,melan,93,92
/content/Patches_Apr27/case_056_match_1_melan_patch55.png,56,melan,284,284
/content/Patches_Apr27/case_38_match_29_melan_patch4.png,38,melan,2051,2051
/content/Patches_Apr27/case_92_match_1_melan_patch65.png,92,melan,112,112
/content/Patches_Apr27/case_28_match_1_melan_patch38.png,28,melan,94,96
/content/Patches_Apr27/case_28_match_1_melan_patch0.png,28,melan,184,184
/content/Patches_Apr27/case_34_match_1_melan_patch81.png,34,melan,204,203
/content/Patches_Apr27/case_98_match_1_melan_patch46.png,98,melan,168,167
/content/Patches_Apr27/case_97_match_2_melan_patch15.png,97,melan,104,103
/content/Patches_Apr27/case_82_match_1_melan_patch157.png,82,melan,139,140
/content/Patches_Apr27/case_24_unmatched_10_melan_patch87.png,24,melan,88,88
/content/Patches_Apr27/case_91_match_1_melan_patch40.png,91,melan,116,115
/content/Patches_Apr27/case_4_match_1_melan_patch98.png,4,melan,67,68
/content/Patches_Apr27/case_2_unmatched_1_melan_patch31.png,2,melan,75,76
/content/Patches_Apr27/case_93_match_1_melan_patch25.png,93,melan,115,115
/content/Patches_Apr27/case_19_match_2_melan_patch10.png,19,melan,104,104
/content/Patches_Apr27/case_073_match_1_melan_patch37.png,73,melan,363,363
